-0.0018002430260471158,-0.0015535468224938953,-0.0017627367988511111,-0.001887839512567463,-0.0018268192502044756,-0.0016930887631283753
-0.0017918499460041482,-0.001535117809190495,-0.0017500521838727245,-0.0018883424268177074,-0.001828775027844315,-0.0016940163605232705
-0.0017859267337234919,-0.001556106097234028,-0.001755774230453283,-0.001886643694239104,-0.0018137323038258935,-0.0016932340494673348
-0.0017894471334752027,-0.0015668684621892581,-0.001763094426762396,-0.0018792564426966252,-0.0018211866106017383,-0.0016935357980174814
-0.001787245486646355,-0.0015764014811994465,-0.0017700346434157688,-0.0018789323424020232,-0.0018195884608731838,-0.0016925634971336756
-0.00178579262325676,-0.0015758873910769744,-0.0017691405736375565,-0.0018837379674599142,-0.0018186049841171503,-0.0016954915756573208
-0.0017838815491058313,-0.0015657061714775822,-0.0017632732407180385,-0.0018941650562483148,-0.0018142575698205932,-0.00169706737364142
-0.0017867202206516553,-0.0015511104823482669,-0.0017565230138925358,-0.0018875712916339993,-0.001806881494150342,-0.0016909876991495765
-0.0017962308879173883,-0.0015580283472571843,-0.001760289282833255,-0.0018782170865794534,-0.0018024893763648742,-0.0016841592412184803
-0.0017915146698373186,-0.0015547649925667095,-0.0017557518787088278,-0.0018801169848581545,-0.0018055739170997065,-0.0016810970522281032
-0.0017881060288078843,-0.0015390405403424012,-0.0017531702522242398,-0.0018820727624979938,-0.001814972825643163,-0.0016867185159586129
-0.0017884860084636245,-0.0015393534647647755,-0.0017542207842136393,-0.0018825645008760106,-0.0018212983693240148,-0.0016911218096163083
-0.0017713645722108595,-0.001551266944559454,-0.0017508903742897985,-0.0018805081403861224,-0.0018275345060270454,-0.001697290891085973
-0.0017752649516183105,-0.0015674160799284131,-0.0017550142711418026,-0.001891158746619076,-0.0018357487721143706,-0.001702577078649653
-0.0018038640086488755,-0.0015680084011564788,-0.0017624238744287368,-0.0018953944021933566,-0.001836832831720453,-0.0017038176004669225
-0.00179927072516331,-0.0015648679810605082,-0.0017623903468120539,-0.0018832238773374421,-0.0018223600771856419,-0.0016938151948231728
-0.0017901400375533172,-0.0015700200581574564,-0.0017642790692185273,-0.0018830562392540273,-0.0018096531104628,-0.0016873220130589062
-0.0017858373267456706,-0.0015757532806102426,-0.0017637538032238276,-0.0018737243859439368,-0.0018110947979801673,-0.001680650017338997
-0.0017930904678214177,-0.0015733057645923865,-0.0017626250401288346,-0.0018746072798499214,-0.0018286073897609,-0.0016820246496229985
-0.0017865749343126958,-0.001554005033255229,-0.0017598645996886042,-0.0018787088249574702,-0.0018294679319224294,-0.0016892777906987455
-0.0017930681160769624,-0.0015472659823019541,-0.0017590934645048961,-0.0018834362189097675,-0.0018297249769836654,-0.0016940498881399535
-0.0017985778210851955,-0.0015643538909380361,-0.0017608927799335483,-0.0018883424268177074,-0.001831993679045879,-0.0016936363808675303
-0.0017886201189303563,-0.0015729481366811016,-0.0017625579848954687,-0.0018767306955731755,-0.0018271321746268498,-0.0016896912979711687
-0.001790207092786683,-0.0015676954767341045,-0.0017626250401288346,-0.0018747860938055638,-0.0018272662850935817,-0.0016877019927146464
-0.0017962867672785265,-0.0015666225930002498,-0.0017626920953622005,-0.0018762166054507035,-0.0018285179827830789,-0.0016893336700598838
-0.0017946997934221998,-0.001565616764499761,-0.0017622003569841838,-0.001884486750899167,-0.0018254334420482465,-0.0016885066555150374
-0.0017851667744120114,-0.0015597270798357876,-0.0017619209601784924,-0.00187432788304423,-0.0018118994607805583,-0.0016825052121287876
-0.0017701352262658177,-0.001556005514383979,-0.0017581099877488626,-0.0018805975473639436,-0.0018159563023991965,-0.0016797671234330125
-0.0017769078048357756,-0.0015555808312393282,-0.0017540866737469074,-0.001880843416552952,-0.0018236229507473667,-0.001682650498467747
-0.0018044563298769412,-0.0015631245449929942,-0.0017568918176760484,-0.0018822851040703192,-0.0018363075657257533,-0.0016906412471105192
-0.00180655739385574,-0.0015725346294086784,-0.001761093945633646,-0.001885481403527428,-0.001844018917562834,-0.0016970785495136476
-0.0017959403152394693,-0.0015814529754463458,-0.0017661007363916348,-0.0018834920982709058,-0.0018332677284798315,-0.0016953127617016783
-0.0017968567367621369,-0.0015808718300905078,-0.0017666595300030175,-0.001883648560482093,-0.001825288155709287,-0.0016957821483352398
-0.0017949680143556634,-0.0015676507732451939,-0.0017615521563949799,-0.0018831679979763039,-0.0018257463664706208,-0.0016983637748198277
-0.00179836547951287,-0.0015511775375816328,-0.0017575958976263906,-0.0018813128031865134,-0.0018401408898998384,-0.0017027894202219784
-0.00178979358551426,-0.0015414880563602573,-0.0017475711402381855,-0.0018795581912467718,-0.0018502550542658647,-0.0017068462618406166
-0.001776796046113499,-0.0015482271073135323,-0.0017456377143428015,-0.001878228262451681,-0.0018408784974668635,-0.0017097184610031235
-0.0017798023557427378,-0.0015567766495676871,-0.001749582797239163,-0.001878038272623811,-0.0018250422865202787,-0.0017035605554056865
-0.0017882401392746161,-0.0015616381539867163,-0.0017537066940911672,-0.001878876463040885,-0.0018079320261397414,-0.001694675736984702
-0.0017806740737764948,-0.0015587883065686647,-0.001753516704263297,-0.0018730761853547329,-0.0017947780245277933,-0.0016875790581201422
-0.0017837250868946442,-0.0015653708953107526,-0.0017578194150709436,-0.0018672312041796701,-0.0018030369941040292,-0.0016881490276037525
-0.0017899165201087641,-0.0015668237587003475,-0.0017583111534489604,-0.0018703828001478684,-0.001807037956361529,-0.0016936028532508474
-0.001797560816712479,-0.0015602746975749426,-0.0017553383714364046,-0.0018783847246628682,-0.0018136987762092105,-0.0017014930190435706
-0.0017966667469342668,-0.0015542173748275545,-0.001753907859791265,-0.0018751884252057593,-0.0018208960379238193,-0.0016996825277426908
-0.0017913135041372208,-0.0015461372192069611,-0.0017515273990067748,-0.0018652530747953755,-0.001823097684752667,-0.0016966315146245414
-0.0017877819285132823,-0.0015461148674625058,-0.001751259178073311,-0.0018745961039776937,-0.0018237458853418709,-0.0017053263432176557
-0.0017871002003073955,-0.0015469754096240351,-0.001751002133012075,-0.0018778706345403962,-0.0018117094709526882,-0.0016982967195864618
-0.001792755191654588,-0.0015527645114379596,-0.0017587358365936112,-0.0018716568495818209,-0.001800332433024937,-0.0016906971264716575
-0.001787211959029672,-0.0015511551858371775,-0.0017547348743361113,-0.0018787870560630637,-0.0018070156046170738,-0.0016923735073058055
-0.0017771313222803287,-0.0015528315666713255,-0.0017485434411219913,-0.0018805751956194883,-0.0018165597994994898,-0.0016971567806192411
-0.0017870554968184849,-0.001568611898256772,-0.0017546231156138348,-0.0018760601432395163,-0.001826193401359727,-0.001701671832999213
-0.0017898494648753982,-0.0015733057645923865,-0.0017593169819494492,-0.0018807987130640413,-0.0018359164101977854,-0.0017102549028700509
-0.0017979407963682192,-0.0015679413459231129,-0.0017620438947729966,-0.001874875500783385,-0.0018268416019489309,-0.001709606702280847
-0.001795694446050461,-0.0015567095943343212,-0.0017592834543327662,-0.001864783688161814,-0.001801528251353296,-0.0016961174245020694
-0.0017917046596651887,-0.0015637168662210599,-0.0017620215430285413,-0.0018702933931700472,-0.0017890000985860965,-0.0016890878008708754
-0.0017952027076724442,-0.0015760885567770722,-0.0017689170561930034,-0.0018690528713527776,-0.0017920287599597906,-0.0016891436802320137
-0.0017950015419723464,-0.001565873809560997,-0.0017633291200791767,-0.0018677341184299145,-0.0018064009316445528,-0.0016957374448463292
-0.0017837586145113271,-0.001554876751288986,-0.0017570259281427802,-0.0018864648802834616,-0.001832127789512611,-0.0017175303956902532
-0.0017787518237533384,-0.0015559272832783855,-0.0017566906519759506,-0.0018944891565429167,-0.0018439295105850129,-0.0017280357155842474
-0.0017907547105258381,-0.0015578048298126312,-0.001762613864256607,-0.0018945338600318273,-0.0018439071588405576,-0.0017329754511088702
-0.001798723107424155,-0.0015619957818980013,-0.0017684364936872143,-0.0019202271902832024,-0.001848500442326123,-0.001751292705689994
-0.0017936492614328003,-0.0015613699330532527,-0.0017638320343294212,-0.0019348228794125177,-0.0018590728174534832,-0.0017613062872059715
-0.0017900729823199513,-0.0015609005464196912,-0.0017630497232734854,-0.0019283408735204788,-0.0018606821430542653,-0.0017556959993476895
-0.0017841944735282056,-0.0015626216307427498,-0.001762580336639924,-0.0019148404198694735,-0.0018538648609953967,-0.0017439389817641981
-0.0017779359850807197,-0.0015614816917755292,-0.0017591828714827173,-0.0018951708847488036,-0.0018426889887677433,-0.001730371472879827
-0.0017815122641935688,-0.0015638956801767023,-0.001760032237772019,-0.0018808657682974073,-0.0018222371425911377,-0.001715507562817048
-0.0017808193601154543,-0.0015592688690744538,-0.001758422912171237,-0.0018773341926734688,-0.0018053839272718364,-0.0017032141033666293
-0.0017764719458188971,-0.0015488864837749639,-0.0017555730647531853,-0.0018651636678175543,-0.0017883183703802097,-0.0016948880785570275
-0.0017885754154414457,-0.0015448072904118704,-0.0017590711127604408,-0.0018743167071720024,-0.0017941857032997277,-0.0017040187661670203
-0.0017895588921974792,-0.001541432176999119,-0.0017596522581162788,-0.0018675441286020444,-0.001807753212184099,-0.0017096961092586682
-0.0017952921146502654,-0.001541175131937883,-0.0017595963787551405,-0.0018629731968609342,-0.0018239917545308793,-0.0017143340962331444
-0.0017920064082153353,-0.0015628563240595306,-0.0017662348468583666,-0.0018916951884860034,-0.0018229635742859351,-0.0017181562445350018
-0.001781892243849309,-0.0015806594885181824,-0.0017687494181095886,-0.0018931815794922813,-0.0018148163634319758,-0.0017120430424264754
-0.0017887654052693158,-0.0015823917487134687,-0.0017696993672489392,-0.0018725173917433502,-0.0018076302775895947,-0.0017092155467528791
-0.001789469485219658,-0.0015768149884718696,-0.0017691964529986948,-0.001862917317499796,-0.0018048698371493643,-0.0017070809551573973
-0.0017894918369641133,-0.0015739763169260457,-0.0017697552466100774,-0.0018666500588238322,-0.0018122235610751602,-0.0017102996063589615
-0.0017908999968647976,-0.0015620851888758225,-0.0017693752669543372,-0.0018729532507602287,-0.0018152186948321714,-0.001713182981393696
-0.0017913805593705867,-0.001544885521517464,-0.001766771288725294,-0.0018772112580789646,-0.0018064679868779188,-0.0017131271020325578
-0.0017807746566265437,-0.0015313515402497757,-0.0017600769412609296,-0.0018835032741431335,-0.0018070826598504397,-0.001716088708172886
-0.0017758349211019209,-0.0015406498659431833,-0.0017585570226379688,-0.0018795693671189995,-0.001814905770409797,-0.00171164071102628
